InspectionID,DefectCategory,SeverityWeight
33095,Not Received,5.0
33096,Late Delivery,4.0
33097,Missing Parts,3.5
33100,Category,2.5
33101,Missing Parts,3.5
33105,Late Delivery,3.5
33108,Wrong Item,4.0
33110,Late Delivery,3.5
33111,Wrong Item,4.0
33120,Wrong Item,4.0
33125,Late Delivery,3.5
33142,INVENT,3.5
33144,Wrong Item,3.5
33149,Late Delivery,4.0
33153,Late Delivery,5.0
33170,No Response Received,3.5
33174,Wrong Item,4.0
33184,Late Delivery,4.0
33186,No Fit,3.5
33198,Missing Parts,3.5
33200,Poor Quality,3.5
33205,No Delivery,4.0
33207,Wrong Item,3.5
33209,No Arrival,5.0
33226,Late Delivery,3.5
33232,Misrepresentation,3.5
33236,Late Delivery,4.0
33252,Wrong Item,3.5
33255,No Contact,3.5
33258,Missing Parts,3.5
33280,Inconvenience,3.5
33281,Non Usable,3.5
33290,Poor Quality,4.0
33311,Missing Parts,4.0
33331,Late Delivery,4.0
33336,Poor Quality,3.5
33342,Late Delivery,3.5
33347,Not Received,5.0
33348,Not Received All Items,4.0
33352,Late Delivery,4.0
33383,Late Delivery,3.5
33404,Não pude acompanhar pedido,3.5
33422,Wrong Item,4.0
33435,Not Indicated,3.5
33456,Indifference,3.5
33457,Late Delivery,3.5
33469,Late Delivery,3.5
33474,Late Delivery,3.5
33481,Late Delivery,4.0
33488,Misrepresentation,4.0
33494,Missing Parts,4.0
33495,Category,1.0
33500,Late Delivery,3.5
33522,Damaged Goods,4.0
33534,Late Delivery,4.0
33535,Late Delivery,3.5
33537,Missing Parts,3.5
33541,Missing Parts,3.5
33542,Late Delivery,4.0
33549,Wrong Item,4.0
33551,Poor Quality,4.0
33569,Late Delivery,3.5
33570,Produto Encardido,2.5
33572,Late Delivery,3.5
33576,Late Delivery,3.5
33587,Critical Failure / Scam,5.0
33592,Missing Parts,3.5
33608,Insegurança,3.5
33622,Wrong Item,4.0
33627,Wrong Item,4.0
33635,Late Delivery,3.5
33640,Late Delivery,3.5
33651,INVENT,3.5
33655,Geometry Issue,4.0
33672,Wrong Item,4.0
33673,Missing Parts,3.5
33676,Wrong Item,3.5
33678,Not Received,5.0
33686,Wrong Item,4.0
33689,Late Delivery,3.5
33694,INVENT,3.5
33700,Wrong Item,4.0
33705,INVENT,3.5
33714,Descaso Total,5.0
33718,No Issue,1.0
33720,Unclear Measurements,3.5
33722,Poor Quality,4.0
33723,Fraud,5.0
33724,Late Delivery,3.5
33738,Wrong Item,3.5
33753,Delayed Delivery,3.5
33754,Late Delivery,4.0
33759,Poor Quality,3.5
33761,Late Delivery,3.5
33763,Late Delivery,3.5
33765,Late Delivery,3.5
33767,Wrong Item,3.5
33784,Wrong Item,4.0
33789,Late Delivery,3.5
33797,Material Defect,3.5
33805,Late Delivery,3.5
33810,Late Delivery,3.5
33812,Missing Parts,3.5
33816,Wrong Item,4.0
33820,Poor Quality,3.5
33821,Late Delivery,3.5
33824,Late Delivery,3.5
33831,Late Delivery,4.0
33832,Wrong Item,3.5
33837,Late Delivery,3.5
33841,Late Delivery,3.5
33842,Wrong Item,3.5
33844,Poor Quality,3.0
33845,Late Delivery,3.5
33852,Wrong Item,4.0
33855,Poor Quality,3.5
33864,Wrong Item,4.0
33868,Late Delivery,3.5
33870,Late Delivery,3.5
33876,Missing Parts,4.0
33891,Late Delivery,4.0
33896,Late Delivery,3.5
33914,Wrong Item,3.5
33916,Late Delivery,2.0
33928,Poor Packaging,3.5
33935,Poor Quality,4.0
33936,Cancelled Product,5.0
33940,Late Delivery,3.5
33945,Late Delivery,3.5
33947,No Issue Found,1.0
33952,Late Delivery,3.5
33956,Late Delivery,3.5
33958,No Issue,1.0
33959,Late Delivery,1.0
33961,Fragilidade,3.5
33963,Late Delivery,4.0
33972,Weak Sealing,3.5
33978,Poor Fit,3.5
33979,Late Delivery,3.5
33981,Wrong Item,4.0
33985,Missing Parts,3.5
33987,Late Delivery,3.5
33991,Late Delivery,3.5
33992,Poor Quality,4.0
34008,Wrong Item,4.0
34009,Late Delivery,3.5
34014,Late Delivery,3.5
34015,Late Delivery,4.0
34020,Missing Parts,3.5
34040,Packed with Rust,3.5
34047,Poor Quality,3.0
34051,Wrong Item,4.0
34057,INVENT,3.5
34059,Wrong Item,3.5
34062,Not Received,5.0
34076,Late Delivery,4.0
34086,Late Delivery,3.5
34094,Wrong Item,4.0
34096,Late Delivery,4.0
34099,Late Delivery,3.5
34124,Late Delivery,3.5
34154,Missing Parts,3.5
34155,Sérvio Errado,2.5
34161,Late Delivery,3.5
34169,"None of the given categories fit. 
Invent Category: Communication",3.0
34170,Late Delivery,3.5
34173,Wrong Item,3.5
34174,Wrong Item,4.0
34179,Wrong Item,4.0
34183,Wrong Item,4.0
34187,Payment Issue,3.5
34193,Late Delivery,4.0
34206,Not Expectations,3.5
34221,Poor Quality,3.5
34226,Not Received,5.0
34250,Wrong Item,3.5
34251,INVENT,1.0
34256,Damaged Goods,4.0
34299,Damaged Goods,3.0
34318,Poor Quality,3.5
34321,Product Variance,3.5
34327,Late Delivery,3.5
34337,Late Delivery,3.5
34338,Late Delivery,4.0
34358,Wrong Item,4.0
34363,Late Delivery,3.5
34370,Late Delivery,4.0
34373,Missing Parts,3.5
34390,Late Delivery,4.0
34394,Missing Parts,4.0
34414,Late Delivery,3.5
34416,Missing Products,4.0
34417,Rude Courier,3.5
34430,Porém produto de difícil instalação,2.0
34432,Material Issue,3.5
34439,Late Delivery,1.0
34447,Missing Parts,3.5
34448,Damaged Goods,4.0
34450,Late Delivery,4.0
34457,Missing Parts,4.0
34460,Satisfaction,3.5
34476,No Issue,1.0
34477,Late Delivery,3.5
34482,Non Functional,4.0
34485,Late Delivery,4.0
34486,Wrong Item,3.5
34505,Poor Quality,4.0
34516,Wrong Item,4.0
34521,Delay,3.5
34522,Wrong Item,4.0
34523,Non Functional,4.0
34529,No Fit,3.5
34535,Wrong Item,3.5
34542,Late Delivery,3.5
34553,Damaged Goods,3.5
34555,Late Delivery,4.0
34564,Late Delivery,3.5
34569,Late Delivery,3.5
34573,Color Incorrect,4.0
34575,Wrong Item,4.0
34580,Wrong Item,4.0
34587,Small Variance,3.5
34605,Poor Quality,3.5
34609,Category,2.5
34621,Late Delivery,3.5
34625,Missing Parts,3.5
34630,Late Delivery,3.5
34636,Wrong Item,4.0
34656,Poor Quality,3.5
34665,Wrong Item,3.5
34668,Late Delivery,3.5
34671,Late Delivery,3.5
34672,Late Delivery,4.0
34675,Late Delivery,3.5
34683,Late Delivery,3.5
34685,Wrong Item,4.0
34697,Wrong Item,4.0
34701,Late Delivery,4.0
34720,Poor Quality,3.5
34724,Fraud,5.0
34743,Product Unavailability,4.0
34745,Poor Quality,4.0
34752,Wrong Item,4.0
34756,Outro Produto Não Encontrado,3.5
34769,INVENT,1.0
34773,Late Delivery,4.0
34776,Wrong Item,3.5
34781,Late Delivery,3.5
34791,No New Category,5.0
34800,Poor Quality,3.5
34801,Wrong Item,4.0
34803,No Issue Found,1.0
34805,Late Delivery,4.0
34808,Trust Issues,3.5
34809,Notified Delay,4.0
34810,Missing Parts,3.5
34816,Product Broken,4.0
34817,Late Delivery,3.5
34818,Late Delivery,3.5
34825,Damaged Goods,3.5
34826,Wrong Item,4.0
34836,Defective Product,4.0
34844,No Avaliação! Quero Receber Minha Compra,3.0
34862,Late Delivery,3.5
34868,Late Delivery,3.5
34869,INVENT,3.5
34878,Late Delivery,3.5
34882,Wrong Item,3.5
34894,Wrong Item,3.5
34897,Poor Quality,4.0
34904,Late Delivery,4.0
34911,Late Delivery,3.5
34945,Not Delivered,3.5
34946,Poor Quality,4.0
34948,Late Delivery,4.0
34959,Late Delivery,4.0
34960,Wrong Item,3.5
34963,Late Delivery,3.5
34969,Wrong Item,3.5
34977,Late Delivery,3.5
34982,Wrong Item,4.0
34983,Torta,4.0
34991,Missing Parts,3.5
34992,Late Delivery,3.5
35002,Missing Parts,3.5
35015,Cancelled Order,2.5
35023,Poor Quality,3.5
35035,Not Received,5.0
35040,No Received,5.0
35041,Late Delivery,3.5
35054,Wrong Item,4.0
35055,INVENT,3.5
35058,Wrong Item,3.5
35063,INVENT,3.5
35068,Late Delivery,3.5
35069,Cancelamento Solicitado,3.5
35076,Wrong Item,3.5
35087,Poor Quality,4.0
35097,Mispricing,3.5
35098,Late Delivery,3.5
35100,Rude Service,3.5
35103,Wrong Item,4.0
35113,INVENT,3.5
35116,Late Delivery,3.5
35142,Not Invented Category,2.5
35151,Late Delivery,4.0
35165,Late Delivery,3.5
35166,Missing Parts,3.5
35202,Late Delivery,3.5
35207,Wrong Item,4.0
35223,No Fit,1.0
35233,Missing Parts,3.5
35236,Falta de Respeito,3.5
35238,Wrong Item,4.0
35250,Late Delivery,3.5
35259,Late Delivery,3.5
35262,Late Delivery,4.0
35267,Late Delivery,3.5
35275,No Fit,1.0
35280,Late Delivery,3.5
35288,Late Delivery,4.0
35289,No Delivery Information,3.5
35315,Late Delivery,3.5
35323,Late Delivery,4.0
35329,Late Delivery,3.5
35339,Late Delivery,3.5
35341,Poor Quality,4.0
35361,Late Delivery,3.5
35368,No Fit,1.0
35376,Late Delivery,4.0
35385,Poor Quality,4.0
35390,Wrong Item,4.0
35418,Poor Quality,3.5
35422,Missing Parts,3.5
35425,Wrong Item,4.0
35430,Late Delivery,3.5
35432,Late Delivery,3.5
35435,Late Delivery,3.5
35440,Late Delivery,3.5
35449,Late Delivery,3.5
35451,Late Delivery,3.5
35458,Late Delivery,4.0
35463,Late Delivery,3.5
35464,Late Delivery,4.0
35473,Poor Quality,3.5
35499,Not Received,5.0
35504,Design Flaw,3.5
35510,Wrong Item,4.0
35516,Missing Parts,3.5
35517,Missing Parts,4.0
35518,Late Delivery,3.5
35525,Late Delivery,3.5
35532,Wrong Item,3.5
35552,Missing Parts,3.5
35553,Missing Parts,3.5
35554,Wrong Item,4.0
35558,Late Delivery,3.5
35559,Late Delivery,3.5
35560,No Delivery,3.5
35578,Missing Parts,3.5
35583,Wrong Item,4.0
35603,INVENT,3.5
35616,Poor Quality,4.0
35628,Late Delivery,3.5
35629,Poor Quality,4.0
35642,Late Delivery,4.0
35659,Late Delivery,4.0
35668,Incomplete Order,2.5
35677,Late Delivery,3.5
35692,Poor Quality,4.0
35703,Poor Quality,3.0
35712,Late Delivery,3.5
35713,Late Delivery,4.0
35718,Wrong Item,3.5
35730,Late Delivery,4.0
35732,Late Delivery,3.5
35735,Damaged Goods,3.5
35768,Damaged Goods,4.0
35783,Late Delivery,3.5
35798,Late Delivery,3.5
35802,Late Delivery,3.5
35822,Late Delivery,3.5
35828,Late Delivery,3.5
35839,Package Variance,3.5
35847,Missing Parts,3.5
35850,Poor Quality,3.5
35857,Late Delivery,3.5
35863,Late Delivery,3.5
35870,Late Delivery,3.5
35875,Late Delivery,3.5
35878,Missing Parts,3.5
35885,Pedido Incompleto,4.0
35892,Missing Parts,3.5
35907,Late Delivery,4.0
35912,Poor Quality,3.5
35916,Late Delivery,3.5
35929,Wrong Item,4.0
35945,Wrong Item,4.0
35947,Late Delivery,3.5
35958,Wrong Item,3.5
35967,Missing Parts,3.5
35974,Missing Parts,3.5
35984,Late Delivery,3.5
35987,INVENT,3.5
35992,Rude Service,3.5
35993,Wrong Item,3.5
36000,Wrong Item,3.5
36002,Late Delivery,4.0
36006,Late Delivery,4.0
36011,Broken Product,4.0
36022,Late Delivery,3.5
36032,Wrong Item,4.0
36059,Late Delivery,3.5
36065,Rude Courier,3.5
36069,Cancelled Order,3.5
36081,Color Mismatch,3.5
36091,Poor Quality,3.0
36094,Missing Parts,3.5
36095,Late Delivery,3.5
36096,Late Delivery,3.5
36102,Non-Contact,3.5
36109,Wrong Item,4.0
36114,Late Delivery,4.0
36129,Late Delivery,3.5
36130,Color Mismatch,3.5
36136,Late Delivery,3.5
36140,Damaged Goods,3.5
36151,Missing Parts,3.5
36155,Poor Quality,3.0
36174,Late Delivery,3.5
36187,Late Delivery,4.0
36188,Late Delivery,4.0
36191,No Delivery,5.0
36193,Missing Parts,3.5
36211,Late Delivery,5.0
36212,Wrong Item,4.0
36222,Quantidade Errada,2.5
36241,No Received Goods,5.0
36249,Late Delivery,3.5
36252,Missing Parts,3.5
36266,Late Delivery,3.5
36270,Wrong Item,3.5
36277,Late Delivery,1.0
36278,Late Delivery,3.5
36280,Late Delivery,3.5
36286,Late Delivery,3.5
36287,Wrong Item,4.0
36294,INVENT,3.5
36296,Non-Felted Towels,3.5
36299,Late Delivery,3.5
36313,Wrong Item,4.0
36323,Produto Ruim,4.0
36326,Missing Parts,3.5
36331,Late Delivery,3.5
36334,Poor Quality,3.5
36335,Late Delivery,3.5
36338,Missing Parts,3.5
36343,Late Delivery,3.5
36349,Wrong Item,3.5
36350,Missing Parts,3.5
36352,Late Delivery,3.5
36358,Late Delivery,3.5
36365,INVENT,1.0
36367,Late Delivery,3.5
36369,INVENT,1.0
36372,Late Delivery,4.0
36375,Late Delivery,3.5
36396,Poor Quality,4.0
36400,Missing Parts,4.0
36410,Cancelled Order,3.5
36413,INVENT,3.5
36416,Late Delivery,3.5
36424,No Issue Found,1.0
36433,No Issue Reported,1.0
36439,Wrong Item,4.0
36441,Late Delivery,3.5
36447,Late Delivery,4.0
36448,Late Delivery,3.5
36454,Damaged Goods,4.0
36459,Late Delivery,3.5
36467,Missing Parts,3.5
36490,Poor Quality,3.0
36491,Late Delivery,3.5
36505,Late Delivery,4.0
36510,Missing Parts,3.5
36512,Not Received,5.0
36521,Poor Quality,4.0
36526,Color Mismatch,3.5
36528,Late Delivery,4.0
36540,Pessimo,5.0
36547,Stability Issues,3.5
36555,Late Delivery,3.5
36563,Nao Informado,3.5
36572,Wrong Item,4.0
36575,Wrong Item,4.0
36577,Late Delivery,3.5
36585,Not Received,5.0
36590,Late Delivery,4.0
36591,Not Delivered,4.0
36592,Late Delivery,4.0
36593,Wrong Item,4.0
36597,Wrong Item,3.5
36620,Inconsistent Shipping,3.5
36629,Late Delivery,3.5
36630,Late Delivery,3.5
36634,Late Delivery,3.5
36635,Missing Parts,3.5
36639,Late Delivery,3.5
36641,No Category,1.0
36664,Late Delivery,3.5
36669,Late Delivery,3.5
36672,Wrong Item,3.5
36697,Wrong Item,4.0
36707,No Delivery,3.0
36708,Late Delivery,4.0
36718,Late Delivery,3.5
36720,Late Delivery,3.5
36734,Wrong Item,3.5
36736,No Delivery,5.0
36744,Moisture Issue,3.5
36751,Missing Parts,3.5
36758,Late Delivery,3.5
36762,Missing Parts,4.0
36791,Late Delivery,3.5
36800,Late Delivery,3.5
36801,Late Delivery,4.0
36807,Communication Issues,3.5
36814,Late Delivery,3.5
36851,Poor Quality,4.0
36865,Late Delivery,4.0
36866,INVENT,3.5
36870,Wrong Item,4.0
36878,Late Delivery,3.5
36879,Pedido Incompleto,3.5
36880,Missing Parts,3.5
36888,Late Delivery,3.5
36894,Missing Parts,3.5
36908,Wrong Item,4.0
36909,Late Delivery,3.5
36927,Poor Quality,4.0
36952,Late Delivery,3.5
36963,Missing Parts,4.0
36964,Insufficient Information,3.5
36975,Late Delivery,3.5
36988,Late Delivery,3.5
36989,Late Delivery,3.5
36990,INVENT,3.5
36992,Missing Parts,3.5
37006,Defective Packaging,3.5
37018,Produto Falso,5.0
37019,No Arrival,5.0
37026,No Issue,1.0
37030,Poor Quality,4.0
37041,Com problemas,2.5
37044,Late Delivery,3.5
37052,No Arrival,5.0
37058,Não Entrega,4.0
37062,Wrong Item,3.5
37074,INVENT,3.5
37075,Cancelled Purchase,3.5
37078,Late Delivery,3.5
37094,No Fit,1.0
37095,INVENT,3.5
37096,Late Delivery,4.0
37106,Late Delivery,4.0
37135,Late Delivery,4.0
37138,Poor Quality,3.5
37139,Late Delivery,3.5
37147,Product Variance,3.5
37154,Late Delivery,4.0
37165,Missing Parts,4.0
37166,Wrong Item,3.5
37192,No Issue,1.0
37210,INVENT,1.0
37218,Wrong Item,4.0
37221,Wrong Item,4.0
37225,Wrong Item,3.5
37234,Wrong Item,3.5
37235,Late Delivery,3.5
37246,Wrong Item,4.0
37249,Wrong Item,3.5
37261,INVENT,3.5
37264,Item Not Received,5.0
37270,No Delivery,5.0
37278,Fraud,5.0
37282,Late Delivery,3.5
37283,Wrong Item,3.5
37284,No Issue,1.0
37286,Poor Quality,3.5
37289,Late Delivery,3.5
37296,Wrong Item,3.5
37306,Not Arrived,5.0
37307,Missing Parts,3.5
37311,Late Delivery,4.0
37318,Missing Parts,3.5
37319,No Issue,1.0
37331,Ruim,3.5
37347,Incomplete Product,3.5
37358,Late Delivery,4.0
37359,Missing Parts,3.5
37360,Missing Parts,5.0
37362,INVENT,1.0
37363,Wrong Item,4.0
37364,INVENT,3.5
37370,Late Delivery,3.5
37374,Late Delivery,3.5
37375,Wrong Item,4.0
37381,Missing Parts,3.5
37382,Wrong Item,4.0
37387,Poor Quality,3.5
37391,Late Delivery,4.0
37396,Wrong Item,3.5
37398,No Issue,1.0
37400,Late Delivery,3.5
37408,Poor Quality,4.0
37424,Missing Parts,3.5
37440,Late Delivery,3.5
37447,Late Delivery,4.0
37449,Language Barrier,3.5
37450,Late Delivery,3.5
37460,Not Applicable,1.0
37462,Late Delivery,3.5
37464,INVENT,3.5
37487,Missing Parts,4.0
37491,Poor Quality,3.5
37497,Late Delivery,3.5
37511,Wrong Item,3.5
37526,Wrong Item,3.5
37540,Communication Issues,3.5
37542,Wrong Item,4.0
37543,Satisfeita,1.0
37545,Wrong Item,3.5
37548,No Delivery,5.0
37557,Late Delivery,3.5
37558,Late Delivery,3.5
37565,Late Delivery,3.5
37573,Wrong Item,3.5
37575,No Arrival,5.0
37581,Category,2.5
37585,Late Delivery,3.5
37600,Wrong Item,3.5
37609,Late Delivery,3.5
37618,Missing Parts,3.5
37624,Wrong Item,4.0
37634,Missing Parts,3.5
37643,Wrong Item,4.0
37650,INVENT,1.0
37673,INVENT,1.0
37677,Wrong Item,4.0
37685,Delayed Delivery,4.0
37687,Not Received,5.0
37689,Late Delivery,3.5
37714,None of the given categories fit. Invent Category,2.5
37716,Missing Parts,3.5
37724,Wrong Item,4.0
37736,Missing Parts,4.0
37738,Late Delivery,3.5
37743,Missing Parts,3.5
37753,Late Delivery,3.5
37754,Late Delivery,3.5
37755,Late Delivery,3.5
37763,Wrong Item,4.0
37764,No Arrival,5.0
37767,Missing Parts,3.5
37769,Produto Violado,3.5
37777,Wrong Item,4.0
37797,Late Delivery,3.5
37807,Missing Items,5.0
37809,Poor Quality,3.5
37810,Late Delivery,3.5
37814,Late Delivery,3.5
37829,Late Delivery,3.5
37837,Late Delivery,4.0
37839,Late Delivery,3.5
37843,Wrong Item,3.5
37849,Late Delivery,4.0
37851,Missing Parts,3.5
37867,Product Mismatch,4.0
37878,No Issue,1.0
37884,Missing Parts,3.5
37886,Não Gostei,3.5
37892,Missing Parts,3.5
37895,Not Received,5.0
37911,Wrong Item,4.0
37916,INVENT,1.0
37918,Falta Peças,3.5
37943,Wrong Item,4.0
37944,No Issue,1.0
37957,Package Quality,3.5
37964,Non-Response,4.0
37966,Late Delivery,3.5
37969,Missing Parts,3.5
37977,Missing Parts,3.5
37981,Late Delivery,3.5
38007,Missing Parts,3.5
38016,Misalignment,3.5
38030,Não Recebido,4.0
38036,Missing Parts,3.5
38040,Late Delivery,3.5
38043,Wrong Item,4.0
38051,No Delivery,5.0
38058,INVENT,3.5
38061,Poor Quality,4.0
38064,INVENT,3.5
38067,Missing Parts,3.5
38068,Late Delivery,3.5
38088,Wrong Item,4.0
38097,Poor Quality,4.0
38098,Poor Quality,4.0
38110,Counterfeit Product,4.0
38111,Missing Parts,3.5
38134,Wrong Item,4.0
38142,Wrong Item,4.0
38144,Late Delivery,3.5
38147,Poor Quality,4.0
38154,Late Delivery,3.5
38160,Late Delivery,3.5
38172,Late Delivery,3.5
38175,INVENT,3.5
38177,Late Delivery,3.5
38187,Missing Parts,3.5
38221,Wrong Item,4.0
38233,Poor Quality,3.5
38244,Misfit,3.5
38247,Late Delivery,3.5
38249,Missing Parts,3.5
38252,Late Delivery,4.0
38261,Late Delivery,3.5
38263,Late Delivery,4.0
38264,Counterfeit Product,4.0
38273,Late Delivery,3.5
38286,Wrong Item,4.0
38288,Wrong Item,3.5
38304,Damaged Goods,3.5
38305,Missing Parts,3.5
38321,Missing Parts,3.5
38328,Damaged Goods,3.5
38330,Late Delivery,4.0
38334,Late Delivery,3.5
38354,Poor Quality,3.5
38360,Wrong Item,4.0
38372,Late Delivery,3.5
38379,Wrong Item,4.0
38407,Late Delivery,4.0
38410,Poor Quality,3.5
38411,Poor Quality,4.0
38425,Late Delivery,3.5
38431,Poor Quality,3.5
38432,Color Mismatch,4.0
38445,Missing Parts,3.5
38458,Late Delivery,4.0
38459,No Arrival,5.0
38469,Missing Parts,3.5
38476,No Issue,1.0
38480,Entrega incompleta,4.0
38484,Missing Parts,3.5
38503,Missing Parts,3.5
38509,Not Received,5.0
38510,Missing Parts,3.5
38513,Late Delivery,3.5
38516,Late Delivery,3.5
38519,Produto é razoável,1.0
38525,Poor Quality,3.5
38527,Poor Quality,4.0
38528,Late Delivery,3.5
38529,Late Delivery,3.5
38531,Poor Quality,3.5
38532,Wrong Item,4.0
38535,Late Delivery,4.0
38538,Wrong Item,4.0
38542,Produto Falso,4.0
38568,Wrong Item,4.0
38574,Late Delivery,3.5
38577,No New Category,3.5
38586,Inconvenience,3.5
38587,Improper Info,3.5
38588,Late Delivery,3.5
38589,INVENT,3.5
38593,Late Delivery,3.5
38596,Missing Parts,3.5
38641,Wrong Item,4.0
38642,Late Delivery,3.5
38654,Missing Parts,3.5
38658,No Issue,1.0
38664,Misleading Info,3.5
38670,Late Delivery,3.5
38682,Wrong Item,4.0
38685,Entrega Incompleta,4.0
38688,Never Again Purchase Here Being the Same Sold and Delivered by a Thief,2.5
38702,Late Delivery,3.5
38705,Wrong Item,3.5
38706,Transtorno com as lannister,3.5
38712,Missing Parts,3.5
38716,N/A,1.0
38725,Poor Quality,3.5
38729,Missing Parts,3.5
38733,Information Lack,3.5
38734,Wrong Item,3.5
38737,Wrong Item,3.5
38738,Sem Opinião,1.0
38741,Late Delivery,3.5
38750,Poor Quality,3.0
38755,No Issue Reported,1.0
38761,Produto Paraguai,4.0
38783,Wrong Item,4.0
38791,No Issue,1.0
38811,Missing Parts,4.0
38819,Missing Parts,3.5
38822,Voltage Mismatch,4.0
38825,INVENT,1.0
38830,Wrong Item,3.5
38840,Unclear Communication,3.5
38842,Late Delivery,3.5
38851,Late Delivery,4.0
38868,Damaged Goods,3.5
38870,Wrong Item,4.0
38871,Late Delivery,3.5
38872,Late Delivery,3.5
38873,Late Delivery,3.5
38875,INVENT,3.5
38878,Late Delivery,3.5
38884,Poor Quality,3.5
38885,Wrong Item,3.5
38889,Non-Invoiced,3.5
38895,Late Delivery,3.5
38899,Missing Parts,5.0
38906,"Ta, de rosca, não chega",3.5
38908,Missing Parts,3.5
38917,Wrong Item,3.5
38932,No Issue,1.0
38942,Late Delivery,4.0
38943,Tudo ok,1.0
38948,Wrong Item,4.0
38961,Wrong Item,4.0
38972,Late Delivery,3.5
38980,Late Delivery,3.5
38990,Missing Parts,3.5
38991,Color Mismatch,4.0
39004,Late Delivery,3.5
39017,Rude Courier,3.5
39021,Poor Quality,3.5
39030,Late Delivery,3.5
39054,Quality,4.0
39061,Missing Parts,3.5
39074,Poor Quality,3.5
39082,Awaiting Response,3.5
39083,Defecto de Pobreza,3.5
39104,INVENT,3.5
39114,Late Delivery,4.0
39119,Estou aguardando,3.5
39122,Missing Parts,3.5
39136,Poor Quality,3.5
39138,Late Delivery,2.0
39156,Late Delivery,3.5
39158,Missing Parts,3.5
39162,Late Delivery,3.5
39165,Late Delivery,3.5
39175,Late Delivery,3.5
39178,Late Delivery,3.5
39182,Late Delivery,3.5
39186,Cancelled Order,1.0
39193,Misinfo,4.0
39202,No Delivery,5.0
39212,Late Delivery,3.5
39215,Missing Parts,3.5
39219,Cancelled Order,3.5
39220,Wrong Item,4.0
39232,Manca,3.5
39234,Não recebi,5.0
39236,Late Delivery,3.5
39255,Total Falta de Respeito e Compromisso,3.0
39256,Traves de Alça,3.5
39258,Late Delivery,3.5
39265,Late Delivery,3.5
39283,Poor Quality,3.5
39295,Late Delivery,3.5
39304,Late Delivery,4.0
39309,Wrong Item,3.5
39310,Late Delivery,3.5
39315,Wrong Item,3.5
39330,Late Delivery,4.0
39334,Category,2.5
39338,Late Delivery,3.5
39340,Late Delivery,3.5
39341,Wrong Item,3.5
39344,Wrong Item,4.0
39352,Gostei bastante,1.0
39377,Missing Information,3.5
39378,Damaged Goods,4.0
39386,No Item,4.0
39387,Missing Parts,3.5
39433,Poor Quality,3.0
39449,Wrong Item,4.0
39457,Missing Parts,3.5
39459,Wrong Item,4.0
39466,Late Delivery,3.5
39473,Late Delivery,3.5
39479,"Produto ok, recomendo. Entregou no prazo combinado.",2.5
39499,Late Delivery,3.5
39504,Missing Parts,3.5
39517,Late Delivery,3.5
39518,Late Delivery,4.0
39525,Late Delivery,3.5
39526,Late Delivery,3.5
39538,Wrong Item,3.5
39545,Wrong Item,4.0
39565,No Issue Found,1.0
39566,Late Delivery,1.0
39570,INVENT,3.5
39577,Wrong Item,4.0
39583,Wrong Item,4.0
39587,Late Delivery,3.5
39592,Wrong Item,4.0
39612,Late Delivery,3.5
39615,No Fit,3.5
39620,Nota Fiscal Divergente,3.5
39621,Missing Parts,3.5
39622,Late Delivery,3.5
39626,Missing Parts,3.5
39628,Late Delivery,3.5
39638,Poor Quality,3.5
39640,Late Delivery,3.5
39649,Poor Quality,4.0
39650,Missing Parts,3.5
39656,Late Delivery,3.5
39670,Poor Quality,4.0
39673,Missing Parts,3.5
